iso,name,hash
RO,Luncoiu de Jos,RO-Luncoiu de Jos
RO,Luncavita,RO-Luncavita
RO,Luncavita,RO-Luncavita
RO,Lunca Priporului,RO-Lunca Priporului
RO,Lunca Prahovei,RO-Lunca Prahovei
RO,Luncani,RO-Luncani
RO,Lunca Muresului,RO-Lunca Muresului
RO,Lunca Le?ului,RO-Lunca Le?ului
RO,Lunca la Tisa,RO-Lunca la Tisa
RO,Lunca Jari?tei,RO-Lunca Jari?tei
RO,Lunca Ilvei,RO-Lunca Ilvei
RO,Lunca de Sus,RO-Lunca de Sus
RO,Lunca de Jos,RO-Lunca de Jos
RO,Lunca Corbului,RO-Lunca Corbului
RO,Lunca Ceta?uii,RO-Lunca Ceta?uii
RO,Lunca Cernii de Jos,RO-Lunca Cernii de Jos
RO,Lunca Bradului,RO-Lunca Bradului
RO,Lunca Banului,RO-Lunca Banului
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Lunca,RO-Lunca
RO,Luna de Sus,RO-Luna de Sus
RO,Lumini?,RO-Lumini?
RO,Lumina,RO-Lumina
RO,Luizi-Calugara,RO-Luizi-Calugara
RO,Luica,RO-Luica
RO,Lugoj,RO-Lugoj
RO,Lugasu de Jos,RO-Lugasu de Jos
RO,Lueta,RO-Lueta
RO,Ludus,RO-Ludus
RO,Ludos,RO-Ludos
RO,Ludesti,RO-Ludesti
RO,Luda?i,RO-Luda?i
RO,Luciu,RO-Luciu
RO,Luciu,RO-Luciu
RO,Lucieni,RO-Lucieni
RO,Lucaceni,RO-Lucaceni
RO,Lozna,RO-Lozna
RO,Lozna,RO-Lozna
RO,Lovrin,RO-Lovrin
RO,Lopatari,RO-Lopatari
RO,Lopadea Noua,RO-Lopadea Noua
RO,Loloiasca,RO-Loloiasca
RO,Logre?ti Mo?teni,RO-Logre?ti Mo?teni
RO,Logresti,RO-Logresti
RO,Loamnes,RO-Loamnes
RO,Livezi-Vale,RO-Livezi-Vale
RO,Livezile,RO-Livezile
RO,Livezile,RO-Livezile
RO,Livezile,RO-Livezile
RO,Livezile,RO-Livezile
RO,Livezi,RO-Livezi
RO,Livezi,RO-Livezi
RO,Livezeni,RO-Livezeni
RO,Livezeni,RO-Livezeni
RO,Livadia,RO-Livadia
RO,Livadea,RO-Livadea
RO,Livada de Bihor,RO-Livada de Bihor
RO,Livada,RO-Livada
RO,Livada,RO-Livada
RO,Liubcova,RO-Liubcova
RO,Liteni,RO-Liteni
RO,Liteni,RO-Liteni
RO,Liteni,RO-Liteni
RO,Lita,RO-Lita
RO,Li?teava,RO-Li?teava
RO,Lisa,RO-Lisa
RO,Lisa,RO-Lisa
RO,Lipovu,RO-Lipovu
RO,Lipovat,RO-Lipovat
RO,Lipova,RO-Lipova
RO,Lipova,RO-Lipova
RO,Lipnita,RO-Lipnita
RO,Lipia,RO-Lipia
RO,Lipia,RO-Lipia
RO,Lipanesti,RO-Lipanesti
RO,Izvoru,RO-Izvoru
RO,Limpezi?,RO-Limpezi?
RO,Limanu,RO-Limanu
RO,Lilie?ti,RO-Lilie?ti
RO,Lilieci,RO-Lilieci
RO,Liesti,RO-Liesti
RO,Liebling,RO-Liebling
RO,Licurici,RO-Licurici
RO,Libotin,RO-Libotin
RO,Leu,RO-Leu
RO,Letea Veche,RO-Letea Veche
RO,Letca Veche,RO-Letca Veche
RO,Letca Noua,RO-Letca Noua
RO,Letcani,RO-Letcani
RO,Letca,RO-Letca
RO,Lesu,RO-Lesu
RO,Lespezi,RO-Lespezi
RO,Lespezi,RO-Lespezi
RO,Lespezi,RO-Lespezi
RO,Leresti,RO-Leresti
RO,Leordina,RO-Leordina
RO,Leordeni,RO-Leordeni
RO,Leorda,RO-Leorda
RO,Lenauheim,RO-Lenauheim
RO,Lemnia,RO-Lemnia
RO,Leliceni,RO-Leliceni
RO,Lelesti,RO-Lelesti
RO,Lelese,RO-Lelese
RO,Leleasca,RO-Leleasca
RO,Leice?ti,RO-Leice?ti
RO,Lehliu-Gara,RO-Lehliu-Gara
RO,Lehliu,RO-Lehliu
RO,Lechinta,RO-Lechinta
RO,Lazuri de Beius,RO-Lazuri de Beius
RO,Lazuri,RO-Lazuri
RO,Lazuri,RO-Lazuri
RO,Lazare?ti,RO-Lazare?ti
RO,Lazareni,RO-Lazareni
RO,Lazarea,RO-Lazarea
RO,Laza,RO-Laza
RO,Laslea,RO-Laslea
RO,Largu,RO-Largu
RO,Larga,RO-Larga
RO,Lapusnicu Mare,RO-Lapusnicu Mare
RO,Lapusnicel,RO-Lapusnicel
RO,Lapu?el,RO-Lapu?el
RO,Lapus,RO-Lapus
RO,Lapugiu de Jos,RO-Lapugiu de Jos
RO,Lapo?,RO-Lapo?
RO,Lapo?,RO-Lapo?
RO,Lanurile,RO-Lanurile
RO,Lancram,RO-Lancram
RO,Lama?eni,RO-Lama?eni
RO,Lalosu,RO-Lalosu
RO,Ladesti,RO-Ladesti
RO,Lacusteni,RO-Lacusteni
RO,Lacusteni,RO-Lacusteni
RO,Lacu Sarat,RO-Lacu Sarat
RO,Lacule?e,RO-Lacule?e
RO,Laceni,RO-Laceni
RO,Jurilovca,RO-Jurilovca
RO,Jupâne?ti,RO-Jupâne?ti
RO,Jupânesti,RO-Jupânesti
RO,Jugureni,RO-Jugureni
RO,Jugureanu,RO-Jugureanu
RO,Jugur,RO-Jugur
RO,Josenii Bârgaului,RO-Josenii Bârgaului
RO,Joseni,RO-Joseni
RO,Jorasti,RO-Jorasti
RO,Jora?ti,RO-Jora?ti
RO,Jolde?ti,RO-Jolde?ti
RO,Joita,RO-Joita
RO,Jiu-Paro?eni,RO-Jiu-Paro?eni
RO,Jitia,RO-Jitia
RO,Jirov,RO-Jirov
RO,Jirlau,RO-Jirlau
RO,Jina,RO-Jina
RO,Jimbolia,RO-Jimbolia
RO,Jilavele,RO-Jilavele
RO,Jilava,RO-Jilava
RO,Jijila,RO-Jijila
RO,Jieni,RO-Jieni
RO,Jidvei,RO-Jidvei
RO,Jido?ti?a,RO-Jido?ti?a
RO,Jichisu de Jos,RO-Jichisu de Jos
RO,Jibou,RO-Jibou
RO,Jiblea Veche,RO-Jiblea Veche
RO,Jibert,RO-Jibert
RO,Jiana Veche,RO-Jiana Veche
RO,Jiana,RO-Jiana
RO,Jegalia,RO-Jegalia
RO,Jebel,RO-Jebel
RO,Jaristea,RO-Jaristea
RO,Jamu Mare,RO-Jamu Mare
RO,Jabeni?a,RO-Jabeni?a
RO,Izvoru Dulce,RO-Izvoru Dulce
RO,Izvoru de Sus,RO-Izvoru de Sus
RO,Izvoru Crisului,RO-Izvoru Crisului
RO,Izvoru Bârzii,RO-Izvoru Bârzii
RO,Izvoru Berheciului,RO-Izvoru Berheciului
RO,Izvoru,RO-Izvoru
RO,Izvoarele Sucevei,RO-Izvoarele Sucevei
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoarele,RO-Izvoarele
RO,Izvoare,RO-Izvoare
RO,Izvoare,RO-Izvoare
RO,Izvoare,RO-Izvoare
RO,Izvin,RO-Izvin
RO,Izim?a,RO-Izim?a
RO,Izbiceni,RO-Izbiceni
RO,Ivesti,RO-Ivesti
RO,Ivesti,RO-Ivesti
RO,Ivane?ti,RO-Ivane?ti
RO,Iugani,RO-Iugani
RO,Viile Tecii,RO-Viile Tecii
RO,Itesti,RO-Itesti
RO,Isverna,RO-Isverna
RO,Istria,RO-Istria
RO,Islaz,RO-Islaz
RO,Islaz,RO-Islaz
RO,Iscroni,RO-Iscroni
RO,Isalnita,RO-Isalnita
RO,Isaccea,RO-Isaccea
RO,Ire?ti,RO-Ire?ti
RO,Iratosu,RO-Iratosu
RO,Ipotesti,RO-Ipotesti
RO,Ipote?ti,RO-Ipote?ti
RO,Ipatele,RO-Ipatele
RO,Ip,RO-Ip
RO,Iordacheanu,RO-Iordacheanu
RO,Ion Roata,RO-Ion Roata
RO,Ion Neculce,RO-Ion Neculce
RO,I. L. Caragiale,RO-I. L. Caragiale
RO,Ionesti,RO-Ionesti
RO,Ione?ti,RO-Ione?ti
RO,Ionesti,RO-Ionesti
RO,Ion Corvin,RO-Ion Corvin
RO,Iona?eni,RO-Iona?eni
RO,Iojib,RO-Iojib
RO,Intregalde,RO-Intregalde
RO,Întorsura Buzaului,RO-Întorsura Buzaului
RO,Întorsura,RO-Întorsura
RO,Însuratei,RO-Însuratei
RO,Inote?ti,RO-Inote?ti
RO,Ineu,RO-Ineu
RO,Ineu,RO-Ineu
RO,Ineu,RO-Ineu
RO,Independenta,RO-Independenta
RO,Independenta,RO-Independenta
RO,Independenta,RO-Independenta
RO,Imper,RO-Imper
RO,Ilva Mica,RO-Ilva Mica
RO,Ilva Mare,RO-Ilva Mare
RO,Ilovita,RO-Ilovita
RO,Ilova?,RO-Ilova?
RO,Ili?e?ti,RO-Ili?e?ti
RO,Ilieni,RO-Ilieni
RO,Ilia,RO-Ilia
RO,Ileanda,RO-Ileanda
RO,Ileana,RO-Ileana
RO,Ilba,RO-Ilba
RO,Igri?,RO-Igri?
RO,Igoiu,RO-Igoiu
RO,Ignesti,RO-Ignesti
RO,Ighiu,RO-Ighiu
RO,Ighi?u Nou,RO-Ighi?u Nou
RO,Ighiel,RO-Ighiel
RO,Ige?ti,RO-Ige?ti
RO,Iezeru,RO-Iezeru
RO,Ieud,RO-Ieud
RO,Iernu?eni,RO-Iernu?eni
RO,Iernut,RO-Iernut
RO,Iecea Mica,RO-Iecea Mica
RO,Iecea Mare,RO-Iecea Mare
RO,Ideciu de Jos,RO-Ideciu de Jos
RO,Icusesti,RO-Icusesti
RO,Icu?eni,RO-Icu?eni
RO,Icoana,RO-Icoana
RO,Icoana,RO-Icoana
RO,Iclod,RO-Iclod
RO,Iclanzel,RO-Iclanzel
RO,Ibrianu,RO-Ibrianu
RO,Ibane?ti-Padure,RO-Ibane?ti-Padure
RO,Ibanesti,RO-Ibanesti
RO,Ibanesti,RO-Ibanesti
RO,Ibane?ti,RO-Ibane?ti
RO,Iazurile,RO-Iazurile
RO,Iazu Nou,RO-Iazu Nou
RO,Iazu,RO-Iazu
RO,Iazu,RO-Iazu
RO,Iaslova?,RO-Iaslova?
RO,Iasi,RO-Iasi
RO,Iara,RO-Iara
RO,Iapa,RO-Iapa
RO,Iano?da,RO-Iano?da
RO,Iancu Jianu,RO-Iancu Jianu
RO,Ianca,RO-Ianca
RO,Ianca,RO-Ianca
RO,Iana,RO-Iana
RO,Iadara,RO-Iadara
RO,Iacobeni,RO-Iacobeni
RO,Iacobeni,RO-Iacobeni
RO,Iacobeni,RO-Iacobeni
RO,Iablanita,RO-Iablanita
RO,Huta Certeze,RO-Huta Certeze
RO,Husnicioara,RO-Husnicioara
RO,Husi,RO-Husi
RO,Husasau de Tinca,RO-Husasau de Tinca
RO,Hurjuieni,RO-Hurjuieni
RO,Huruie?ti,RO-Huruie?ti
RO,Hurezani,RO-Hurezani
RO,Hunia,RO-Hunia
RO,Hunedoara,RO-Hunedoara
RO,Humoreni,RO-Humoreni
RO,Humule?ti,RO-Humule?ti
RO,Humele,RO-Humele
RO,Hulubesti,RO-Hulubesti
RO,Huedin,RO-Huedin
RO,Hudesti,RO-Hudesti
RO,Hotarele,RO-Hotarele
RO,Hotar,RO-Hotar
RO,Horodnic de Sus,RO-Horodnic de Sus
RO,Horodnic de Jos,RO-Horodnic de Jos
RO,Horodniceni,RO-Horodniceni
RO,Horoatu Crasnei,RO-Horoatu Crasnei
RO,Horlesti,RO-Horlesti
RO,Horia,RO-Horia
RO,Horia,RO-Horia
RO,Horia,RO-Horia
RO,Horgesti,RO-Horgesti
RO,Horezu,RO-Horezu
RO,Hopârta,RO-Hopârta
RO,Homorodu de Jos,RO-Homorodu de Jos
RO,Homorod,RO-Homorod
RO,Homorâciu,RO-Homorâciu
RO,Homocea,RO-Homocea
RO,Holt,RO-Holt
RO,Holod,RO-Holod
RO,Holboca,RO-Holboca
RO,Holbav,RO-Holbav
RO,Hoghiz,RO-Hoghiz
RO,Hoghilag,RO-Hoghilag
RO,Hodo?a,RO-Hodo?a
RO,Hodosa,RO-Hodosa
RO,Hodora,RO-Hodora
RO,Hodoni,RO-Hodoni
RO,Hodod,RO-Hodod
RO,Hodac,RO-Hodac
RO,Hociungi,RO-Hociungi
RO,Hoceni,RO-Hoceni
RO,Hlipiceni,RO-Hlipiceni
RO,Hlape?ti,RO-Hlape?ti
RO,Hârtop,RO-Hârtop
RO,Hârtoape,RO-Hârtoape
RO,Hârtiesti,RO-Hârtiesti
RO,Hârsova,RO-Hârsova
RO,Hârsesti,RO-Hârsesti
RO,Hârseni,RO-Hârseni
RO,Hârlau,RO-Hârlau
RO,Hinova,RO-Hinova
RO,Hiliseu-Horia,RO-Hiliseu-Horia
RO,Hidiselu de Sus,RO-Hidiselu de Sus
RO,Hida,RO-Hida
RO,Herla,RO-Herla
RO,Hereclean,RO-Hereclean
RO,Herculian,RO-Herculian
RO,Hera?ti,RO-Hera?ti
RO,Hemeiu?,RO-Hemeiu?
RO,Hele?teni,RO-Hele?teni
RO,Helegiu,RO-Helegiu
RO,Heci,RO-Heci
RO,Havârna,RO-Havârna
RO,Hateg,RO-Hateg
RO,Ha?ma?,RO-Ha?ma?
RO,Har?agani,RO-Har?agani
RO,Harmane?tii Vechi,RO-Harmane?tii Vechi
RO,Harmaneasa,RO-Harmaneasa
RO,Harman,RO-Harman
RO,Harau,RO-Harau
RO,Hanu Conachi,RO-Hanu Conachi
RO,Han?e?ti,RO-Han?e?ti
RO,Hangu,RO-Hangu
RO,Hanesti,RO-Hanesti
RO,Hamcearca,RO-Hamcearca
RO,Halmeu,RO-Halmeu
RO,Halmasd,RO-Halmasd
RO,Halmagiu,RO-Halmagiu
RO,Halmagel,RO-Halmagel
RO,Halânga,RO-Halânga
RO,Halchiu,RO-Halchiu
RO,Halaucesti,RO-Halaucesti
RO,Halare?ti,RO-Halare?ti
RO,Haghig,RO-Haghig
RO,Haghiac,RO-Haghiac
RO,Habeni,RO-Habeni
RO,Gvardini?a,RO-Gvardini?a
RO,Gusoeni,RO-Gusoeni
RO,Guruieni,RO-Guruieni
RO,Gurghiu,RO-Gurghiu
RO,Gurbediu,RO-Gurbediu
RO,Gurbanesti,RO-Gurbanesti
RO,Gurba,RO-Gurba
RO,Gura Vulcanei,RO-Gura Vulcanei
RO,Gura Vitioarei,RO-Gura Vitioarei
RO,Gura Vaii,RO-Gura Vaii
RO,Gura Vaii,RO-Gura Vaii
RO,Gura Vaii,RO-Gura Vaii
RO,Gura Vadului,RO-Gura Vadului
RO,Gura Teghii,RO-Gura Teghii
RO,Gura Sutii,RO-Gura Sutii
RO,Gura Suha?ului,RO-Gura Suha?ului
RO,Gura Râului,RO-Gura Râului
RO,Gura Putnei,RO-Gura Putnei
RO,Gura Padinii,RO-Gura Padinii
RO,Gura Ocni?ei,RO-Gura Ocni?ei
RO,Gura Ialomi?ei,RO-Gura Ialomi?ei
RO,Gura Humorului,RO-Gura Humorului
RO,Gurahont,RO-Gurahont
RO,Gura Foii,RO-Gura Foii
RO,Gura Caluiu,RO-Gura Caluiu
RO,Gura Calitei,RO-Gura Calitei
RO,Gura Beliei,RO-Gura Beliei
RO,Gulia,RO-Gulia
RO,Gulia,RO-Gulia
RO,Guge?ti,RO-Guge?ti
RO,Gugesti,RO-Gugesti
RO,Grunji,RO-Grunji
RO,Grumazesti,RO-Grumazesti
RO,Gruiu,RO-Gruiu
RO,Gruia,RO-Gruia
RO,Grozesti,RO-Grozesti
RO,Grozesti,RO-Grozesti
RO,Grozave?ti,RO-Grozave?ti
RO,Gro?ii ?ible?ului,RO-Gro?ii ?ible?ului
RO,Grosi,RO-Grosi
RO,Gro?i,RO-Gro?i
RO,Gro?ani,RO-Gro?ani
RO,Grop?ani,RO-Grop?ani
RO,Gropnita,RO-Gropnita
RO,Grojdibodu,RO-Grojdibodu
RO,Grivita,RO-Grivita
RO,Grivita,RO-Grivita
RO,Grivita,RO-Grivita
RO,Grinties,RO-Grinties
RO,Grindu,RO-Grindu
RO,Grindu,RO-Grindu
RO,Greoni,RO-Greoni
RO,Greci,RO-Greci
RO,Greci,RO-Greci
RO,Greci,RO-Greci
RO,Greci,RO-Greci
RO,Greci,RO-Greci
RO,Grecesti,RO-Grecesti
RO,Greceanca,RO-Greceanca
RO,Greble?ti,RO-Greble?ti
RO,Grebenisu de Câmpie,RO-Grebenisu de Câmpie
RO,Greaca,RO-Greaca
RO,Grebanu,RO-Grebanu
RO,Gratia,RO-Gratia
RO,Granicesti,RO-Granicesti
RO,Graniceri,RO-Graniceri
RO,Gramesti,RO-Gramesti
RO,Grajduri,RO-Grajduri
RO,Grajdana,RO-Grajdana
RO,Gradistea,RO-Gradistea
RO,Gradi?tea,RO-Gradi?tea
RO,Gradistea,RO-Gradistea
RO,Gradistea,RO-Gradistea
RO,Gradistea,RO-Gradistea
RO,Gradi?tea,RO-Gradi?tea
RO,Gradinari,RO-Gradinari
RO,Gradinari,RO-Gradinari
RO,Gradina,RO-Gradina
RO,Graba?,RO-Graba?
RO,Gottlob,RO-Gottlob
RO,Gostinu,RO-Gostinu
RO,Gostinari-Vacaresti,RO-Gostinari-Vacaresti
RO,Gostinari,RO-Gostinari
RO,Gostavatu,RO-Gostavatu
RO,Go?mani,RO-Go?mani
RO,Goruni,RO-Goruni
RO,Goruna,RO-Goruna
RO,Goruia,RO-Goruia
RO,Gornet-Cricov,RO-Gornet-Cricov
RO,Gornet,RO-Gornet
RO,Gornesti,RO-Gornesti
RO,Gorgota,RO-Gorgota
RO,Gorgota,RO-Gorgota
RO,Gorganu,RO-Gorganu
RO,Goreni,RO-Goreni
RO,Gorbanesti,RO-Gorbanesti
RO,Gorban,RO-Gorban
RO,Goranu,RO-Goranu
RO,Gologanu,RO-Gologanu
RO,Golesti,RO-Golesti
RO,Gole?ti,RO-Gole?ti
RO,Golaie?ti,RO-Golaie?ti
RO,Goicea,RO-Goicea
RO,Gohor,RO-Gohor
RO,Gogosu,RO-Gogosu
RO,Gogosu,RO-Gogosu
RO,Gogosari,RO-Gogosari
RO,Goe?ti,RO-Goe?ti
RO,Goie?ti,RO-Goie?ti
RO,Godinesti,RO-Godinesti
RO,Godeni,RO-Godeni
RO,Godeanu,RO-Godeanu
RO,Glogova,RO-Glogova
RO,Glodenii Gândului,RO-Glodenii Gândului
RO,Glodeni,RO-Glodeni
RO,Glodeni,RO-Glodeni
RO,Glodeni,RO-Glodeni
RO,Glodeanu-Silistea,RO-Glodeanu-Silistea
RO,Glodeanu-Sarat,RO-Glodeanu-Sarat
RO,Glod,RO-Glod
RO,Glina,RO-Glina
RO,Glimboca,RO-Glimboca
RO,Glavanesti,RO-Glavanesti
RO,Giuvarasti,RO-Giuvarasti
RO,Giurtelecu ?imleului,RO-Giurtelecu ?imleului
RO,Giurgiu,RO-Giurgiu
RO,Giurgita,RO-Giurgita
RO,Giurgeni,RO-Giurgeni
RO,Giulvaz,RO-Giulvaz
RO,Giulesti,RO-Giulesti
RO,Giubega,RO-Giubega
RO,Girov,RO-Girov
RO,Giroc,RO-Giroc
RO,Gârnic,RO-Gârnic
RO,Gârliciu,RO-Gârliciu
RO,Gârleni,RO-Gârleni
RO,Gârla-Mare,RO-Gârla-Mare
RO,Giri?u de Cri?,RO-Giri?u de Cri?
RO,Gârdani,RO-Gârdani
RO,Gârda de Sus,RO-Gârda de Sus
RO,Gârcov,RO-Gârcov
RO,Gârcina,RO-Gârcina
RO,Gârceni,RO-Gârceni
RO,Gârbovi,RO-Gârbovi
RO,Gârbova,RO-Gârbova
RO,Gârbou,RO-Gârbou
RO,Gârbe?ti,RO-Gârbe?ti
RO,Gârbau,RO-Gârbau
RO,Gângiova,RO-Gângiova
RO,Gâlgau Almasului,RO-Gâlgau Almasului
RO,Gâlgau,RO-Gâlgau
RO,Gâldau,RO-Gâldau
RO,Gilau,RO-Gilau
RO,Gighera,RO-Gighera
RO,Giera,RO-Giera
RO,Gâdinti,RO-Gâdinti
RO,Giarmata-Vii,RO-Giarmata-Vii
RO,Giarmata,RO-Giarmata
RO,Ghizela,RO-Ghizela
RO,Ghizdave?ti,RO-Ghizdave?ti
RO,Ghiroda,RO-Ghiroda
RO,Ghirdoveni,RO-Ghirdoveni
RO,Ghio?e?ti,RO-Ghio?e?ti
RO,Ghioroiu,RO-Ghioroiu
RO,Ghioroc,RO-Ghioroc
RO,Ghiorac,RO-Ghiorac
RO,Ghine?ti,RO-Ghine?ti
RO,Ghindeni,RO-Ghindeni
RO,Ghindari,RO-Ghindari
RO,Ghindaresti,RO-Ghindaresti
RO,Ghindaoani,RO-Ghindaoani
RO,Ghimpe?eni,RO-Ghimpe?eni
RO,Ghimpa?i,RO-Ghimpa?i
RO,Ghimpa?i,RO-Ghimpa?i
RO,Ghimes-Faget,RO-Ghimes-Faget
RO,Ghime?,RO-Ghime?
RO,Ghimbav,RO-Ghimbav
RO,Ghilad,RO-Ghilad
RO,Ghighi?eni,RO-Ghighi?eni
RO,Ghidigeni,RO-Ghidigeni
RO,Ghidici,RO-Ghidici
RO,Ghidfalau,RO-Ghidfalau
RO,Gheaba,RO-Gheaba
RO,Gherteni?,RO-Gherteni?
RO,Gherta Mica,RO-Gherta Mica
RO,Gher?a Mare,RO-Gher?a Mare
RO,Ghermane?ti,RO-Ghermane?ti
RO,Ghermane?ti,RO-Ghermane?ti
RO,Gherla,RO-Gherla
RO,Gherghita,RO-Gherghita
RO,Gherghesti,RO-Gherghesti
RO,Ghergheasa,RO-Ghergheasa
RO,Gheraseni,RO-Gheraseni
RO,Gheraesti,RO-Gheraesti
RO,Gheorgheni,RO-Gheorgheni
RO,Gheorghieni,RO-Gheorghieni
RO,Gheorghe Lazar,RO-Gheorghe Lazar
RO,Onesti,RO-Onesti
RO,Gheorghe Doja,RO-Gheorghe Doja
RO,Gheorghe Doja,RO-Gheorghe Doja
RO,Ghelinta,RO-Ghelinta
RO,Ghelari,RO-Ghelari
RO,Gheja,RO-Gheja
RO,Gheboieni,RO-Gheboieni
RO,Gheboaia,RO-Gheboaia
RO,Gepiu,RO-Gepiu
RO,Gioseni,RO-Gioseni
RO,George Enescu,RO-George Enescu
RO,Geoagiu,RO-Geoagiu
RO,Gemeni,RO-Gemeni
RO,Gemenele,RO-Gemenele
RO,Gemenea Bratule?ti,RO-Gemenea Bratule?ti
RO,Gelu,RO-Gelu
RO,Geamana,RO-Geamana
RO,Geaca,RO-Geaca
RO,Gazarie,RO-Gazarie
RO,Gavojdia,RO-Gavojdia
RO,Gavane?ti,RO-Gavane?ti
RO,Gavane?ti,RO-Gavane?ti
RO,Gaujani,RO-Gaujani
RO,Gataia,RO-Gataia
RO,Garvan,RO-Garvan
RO,Garoafa,RO-Garoafa
RO,Garagau,RO-Garagau
RO,Dâlga-Gara,RO-Dâlga-Gara
RO,Ganesti,RO-Ganesti
RO,Gane?ti,RO-Gane?ti
RO,Ganeasa,RO-Ganeasa
RO,Ganeasa,RO-Ganeasa
RO,Gal?a,RO-Gal?a
RO,Galo?petreu,RO-Galo?petreu
RO,Galiciuica,RO-Galiciuica
RO,Galicea Mare,RO-Galicea Mare
RO,Galicea,RO-Galicea
RO,Galesti,RO-Galesti
RO,Galda de Jos,RO-Galda de Jos
RO,Galbinasi,RO-Galbinasi
RO,Galbina?i,RO-Galbina?i
RO,Galbenu,RO-Galbenu
RO,Galbeni,RO-Galbeni
RO,Galautas,RO-Galautas
RO,Galatii Bistritei,RO-Galatii Bistritei
RO,Galati,RO-Galati
RO,Galateni,RO-Galateni
RO,Gala?e?ti,RO-Gala?e?ti
RO,Galanesti,RO-Galanesti
RO,Gaiseni,RO-Gaiseni
RO,Gaine?ti,RO-Gaine?ti
RO,Gaiceana,RO-Gaiceana
RO,Gagesti,RO-Gagesti
RO,Gage?ti,RO-Gage?ti
RO,Gageni,RO-Gageni
RO,Gaesti,RO-Gaesti
RO,Furtune?ti,RO-Furtune?ti
RO,Furcule?ti,RO-Furcule?ti
RO,Furcenii Noi,RO-Furcenii Noi
RO,Fundu Racaciuni,RO-Fundu Racaciuni
RO,Fundu Moldovei,RO-Fundu Moldovei
RO,Fundulea,RO-Fundulea
RO,Fundeni,RO-Fundeni
RO,Fundeni,RO-Fundeni
RO,Fundeni,RO-Fundeni
RO,Fundeni,RO-Fundeni
RO,Fundata,RO-Fundata
RO,Fulga de Sus,RO-Fulga de Sus
RO,Fulga de Jos,RO-Fulga de Jos
RO,Frunzi,RO-Frunzi
RO,Frunti?eni,RO-Frunti?eni
RO,Frumusita,RO-Frumusita
RO,Frumusica,RO-Frumusica
RO,Frumu?elu,RO-Frumu?elu
RO,Frumusani,RO-Frumusani
RO,Frumosu,RO-Frumosu
RO,Frumoasa,RO-Frumoasa
RO,Frumoasa,RO-Frumoasa
RO,Frumoasa,RO-Frumoasa
RO,Frecatei,RO-Frecatei
RO,Frecatei,RO-Frecatei
RO,Frato?ti?a,RO-Frato?ti?a
RO,Fratesti,RO-Fratesti
RO,Fratautii Vechi,RO-Fratautii Vechi
RO,Fratautii Noi,RO-Fratautii Noi
RO,Frata,RO-Frata
RO,Frasinet,RO-Frasinet
RO,Frasinet,RO-Frasinet
RO,Frasin,RO-Frasin
RO,Forotic,RO-Forotic
RO,Forau,RO-Forau
RO,Forasti,RO-Forasti
RO,Foltesti,RO-Foltesti
RO,Foglas,RO-Foglas
RO,Foieni,RO-Foieni
RO,Foeni,RO-Foeni
RO,Focuri,RO-Focuri
RO,Foc?ani,RO-Foc?ani
RO,Floroaia,RO-Floroaia
RO,Florica,RO-Florica
RO,Floresti,RO-Floresti
RO,Floresti,RO-Floresti
RO,Floresti,RO-Floresti
RO,Flore?ti,RO-Flore?ti
RO,Flore?ti,RO-Flore?ti
RO,Flamânzi,RO-Flamânzi
RO,Fizesu Gherlii,RO-Fizesu Gherlii
RO,Fize?,RO-Fize?
RO,Fitionesti,RO-Fitionesti
RO,Fâstâci,RO-Fâstâci
RO,Fi?er,RO-Fi?er
RO,Fârtanesti,RO-Fârtanesti
RO,Fârliug,RO-Fârliug
RO,Fârdea,RO-Fârdea
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântânele,RO-Fântânele
RO,Fântâna Mare,RO-Fântâna Mare
RO,Finta Mare,RO-Finta Mare
RO,Finis,RO-Finis
RO,Filipestii de Târg,RO-Filipestii de Târg
RO,Filipestii de Padure,RO-Filipestii de Padure
RO,Filipesti,RO-Filipesti
RO,Filipeni,RO-Filipeni
RO,Filioara,RO-Filioara
RO,Filiasi,RO-Filiasi
RO,Filia?,RO-Filia?
RO,Filia,RO-Filia
RO,Fildu de Jos,RO-Fildu de Jos
RO,Fierbinti-Târg,RO-Fierbinti-Târg
RO,Fierbin?ii de Sus,RO-Fierbin?ii de Sus
RO,Fierbin?ii de Jos,RO-Fierbin?ii de Jos
RO,Fierbin?i,RO-Fierbin?i
RO,Fieni,RO-Fieni
RO,Fibi?,RO-Fibi?
RO,Fete?ti-Gara,RO-Fete?ti-Gara
RO,Fete?ti,RO-Fete?ti
